what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602605277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602629693
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602630691
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602636604
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602646635
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602653532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602660864
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602665138
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602673797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602680117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602685015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602691130
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602693876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602696793
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602698556
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602702737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602709382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602711662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602720476
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602733034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471602747279
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471603015097
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471603042272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471603043957
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471603048341
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471603049277
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1471603051788
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1471603052662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1471603053302
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471603059292
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1471603060134
