what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470821857597
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470821857624
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470821862191
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470821867097
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1470821874514
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1470821880930
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1470821883802
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470821896645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470821942733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470821949989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470821956891
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1470821961216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470821973226
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470821987319
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470821996494
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1470822003754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1470822006702
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470822009956
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470822016315
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1470822020517
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822034820
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822036130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470822043343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1470822047452
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1470822056376
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470822057851
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470822060185
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1470822066217
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470822067670
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470822070648
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470822073127
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1470822084375
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1470822102136
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1470822104868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1470822106432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1470822106771
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1470822110243
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1470822110308
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1470822110367
started,bundle,com.cognizant.nexgen.web.core,2.1.1,"com.cognizant.nexgen.web.core",1470822116857
started,bundle,com.cognizant.nexgen.web.ui,2.1.1,"com.cognizant.nexgen.web.ui",1470822117525
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1470822119754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822120333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822120347
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822120382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822125379
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1470822126198
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470822131395
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470822139459
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470822141600
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470822142232
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470822143840
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470822146729
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470822148068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822151307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822254053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822291591
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822298664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822451030
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822558661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822560185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822571914
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822573388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822577876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822578913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822607080
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470822618507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470823102668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470823104320
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470826284895
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470826288753
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470826292495
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470826298624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470826311203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827574272
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1470827592368
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827598842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827615225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827628205
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827638928
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470827639311
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470827639529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827657275
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827666130
activated,view,EBoxPlugin,1.1.0.201501280346,"com.amphisoft.ebox.eclipse.plugin.views.EboxView",1470827666154
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1470827666154
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1470827666154
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1470827693016
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827743721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827753090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827756433
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827762467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827768490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827822480
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470827826347
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1470827830649
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1470827833444
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827838211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827848312
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470827851191
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827853758
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827854633
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827857792
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470827863064
